Permit #,Establishment Name,Address,Date,Inspection Type,Food or Retail,Score,Violations,ScrapeDate,Page,Table,SourceFile,Category,Violation Code,Violation Explanation
31312,CLARION HOTEL,1950 NEWTOWN PIKE,2025-06-24,REGULAR,FOOD,79.0,25,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,25,Proper date marking and disposition
31312,CLARION HOTEL,1950 NEWTOWN PIKE,2025-06-24,REGULAR,FOOD,79.0,40,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
31312,CLARION HOTEL,1950 NEWTOWN PIKE,2025-06-24,REGULAR,FOOD,79.0,45,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,45,"Utensil, equipment and linens: properly stored, dried, handled"
31312,CLARION HOTEL,1950 NEWTOWN PIKE,2025-06-24,REGULAR,FOOD,79.0,49,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",49,"Ware washing facilities: installed, maintained, used, test strips"
31312,CLARION HOTEL,1950 NEWTOWN PIKE,2025-06-24,REGULAR,FOOD,79.0,56,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
31312,CLARION HOTEL,1950 NEWTOWN PIKE,2025-06-24,REGULAR,FOOD,79.0,58,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,58,"Insects, rodents and animals not present"
31312,CLARION HOTEL,1950 NEWTOWN PIKE,2025-06-24,REGULAR,RETAIL,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
110439,CLARK'S PUMP N SHOP CLAYS MILL RD,3334 CLAYS MILL RD,2024-09-10,FOLLOWUP,FOOD,98.0,50,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
110439,CLARK'S PUMP N SHOP CLAYS MILL RD,3334 CLAYS MILL RD,2024-09-10,FOLLOWUP,FOOD,98.0,56,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
110439,CLARK'S PUMP N SHOP CLAYS MILL RD,3334 CLAYS MILL RD,2024-12-11,REGULAR,FOOD,98.0,40,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
110439,CLARK'S PUMP N SHOP CLAYS MILL RD,3334 CLAYS MILL RD,2024-12-11,REGULAR,FOOD,98.0,56,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
110439,CLARK'S PUMP N SHOP CLAYS MILL RD,3334 CLAYS MILL RD,2024-12-11,REGULAR,RETAIL,98.0,38,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Food Identification,38,Food properly labeled; original container
110439,CLARK'S PUMP N SHOP CLAYS MILL RD,3334 CLAYS MILL RD,2024-12-11,REGULAR,RETAIL,98.0,50,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
106582,CLARK'S PUMP N SHOP DETROIT AVE,922 DETROIT AVE,2024-09-03,REGULAR,FOOD,99.0,10,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
106582,CLARK'S PUMP N SHOP DETROIT AVE,922 DETROIT AVE,2024-09-03,REGULAR,RETAIL,98.0,48,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
106582,CLARK'S PUMP N SHOP DETROIT AVE,922 DETROIT AVE,2025-03-07,REGULAR,RETAIL,98.0,46,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,46,"Single use/single service articles: properly stored, used"
106582,CLARK'S PUMP N SHOP DETROIT AVE,922 DETROIT AVE,2025-03-07,REGULAR,RETAIL,98.0,50,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
106582,CLARK'S PUMP N SHOP DETROIT AVE,922 DETROIT AVE,2025-03-07,REGULAR,FOOD,99.0,40,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
97052,CLARK'S PUMP N SHOP MAIN ST,529 W MAIN ST.,2024-08-19,REGULAR,RETAIL,99.0,50,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
97052,CLARK'S PUMP N SHOP MAIN ST,529 W MAIN ST.,2024-08-19,REGULAR,FOOD,99.0,50,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
97052,CLARK'S PUMP N SHOP MAIN ST,529 W MAIN ST.,2025-01-24,REGULAR,RETAIL,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
97052,CLARK'S PUMP N SHOP MAIN ST,529 W MAIN ST.,2025-01-24,REGULAR,FOOD,99.0,50,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
58315,CLARK'S PUMP N SHOP NEW CIRCLE,313 NW NEW CIRCLE RD,2024-08-23,REGULAR,FOOD,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
58315,CLARK'S PUMP N SHOP NEW CIRCLE,313 NW NEW CIRCLE RD,2024-08-23,REGULAR,RETAIL,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
58315,CLARK'S PUMP N SHOP NEW CIRCLE,313 NW NEW CIRCLE RD,2025-02-07,REGULAR,FOOD,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
58315,CLARK'S PUMP N SHOP NEW CIRCLE,313 NW NEW CIRCLE RD,2025-02-07,REGULAR,RETAIL,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
103601,CLARK'S PUMP N SHOP VERSAILLES RD,1419 VERSAILLES RD,2024-11-26,FOLLOWUP,FOOD,99.0,40,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
103601,CLARK'S PUMP N SHOP VERSAILLES RD,1419 VERSAILLES RD,2024-11-26,REGULAR,FOOD,92.0,6,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Good Hygienic Practices,6,"Proper eating, tasting, drinking, or tobacco use"
103601,CLARK'S PUMP N SHOP VERSAILLES RD,1419 VERSAILLES RD,2024-11-26,REGULAR,FOOD,92.0,22,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,22,Proper hot holding temperatures
103601,CLARK'S PUMP N SHOP VERSAILLES RD,1419 VERSAILLES RD,2024-11-26,REGULAR,FOOD,92.0,29,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Chemicals,29,"Toxic substances properly identified, stored, used"
103601,CLARK'S PUMP N SHOP VERSAILLES RD,1419 VERSAILLES RD,2024-11-26,REGULAR,FOOD,92.0,40,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
103601,CLARK'S PUMP N SHOP VERSAILLES RD,1419 VERSAILLES RD,2024-11-26,REGULAR,RETAIL,99.0,50,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
120558,CLARK'S PUMP-N-SHOP #79,2670 SANDERSVILLE ROAD,2024-11-21,REGULAR,FOOD,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
120558,CLARK'S PUMP-N-SHOP #79,2670 SANDERSVILLE ROAD,2024-11-21,REGULAR,RETAIL,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
120558,CLARK'S PUMP-N-SHOP #79,2670 SANDERSVILLE ROAD,2025-06-16,REGULAR,FOOD,99.0,40,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
120558,CLARK'S PUMP-N-SHOP #79,2670 SANDERSVILLE ROAD,2025-06-16,REGULAR,RETAIL,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
120873,CLARK'S PUMP-N-SHOP #87,100 LUCILLE DRIVE,2024-08-13,REGULAR,RETAIL,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
120873,CLARK'S PUMP-N-SHOP #87,100 LUCILLE DRIVE,2024-08-13,REGULAR,FOOD,99.0,39,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,39,"Contamination prevented during food preparation, storage and display"
120873,CLARK'S PUMP-N-SHOP #87,100 LUCILLE DRIVE,2025-02-18,REGULAR,RETAIL,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
120873,CLARK'S PUMP-N-SHOP #87,100 LUCILLE DRIVE,2025-02-18,REGULAR,FOOD,98.0,48,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
49627,CLARKS PUMP & SHOP #36/CHEVRON,1971 N BROADWAY,2024-07-29,REGULAR,RETAIL,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
49627,CLARKS PUMP & SHOP #36/CHEVRON,1971 N BROADWAY,2024-07-29,REGULAR,FOOD,99.0,10,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
49627,CLARKS PUMP & SHOP #36/CHEVRON,1971 N BROADWAY,2025-01-17,REGULAR,RETAIL,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
49627,CLARKS PUMP & SHOP #36/CHEVRON,1971 N BROADWAY,2025-01-17,REGULAR,FOOD,97.0,1,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Supervision,1,"Person in charge present, demonstrates knowledge, and performs duties"
49627,CLARKS PUMP & SHOP #36/CHEVRON,1971 N BROADWAY,2025-01-17,REGULAR,FOOD,97.0,49,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",49,"Ware washing facilities: installed, maintained, used, test strips"
49627,CLARKS PUMP & SHOP #36/CHEVRON,1971 N BROADWAY,2025-02-05,FOLLOWUP,FOOD,99.0,40,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2024-07-29,REGULAR,RETAIL,99.0,56,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2024-07-29,REGULAR,FOOD,99.0,56,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2025-01-30,REGULAR,RETAIL,97.0,48,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2025-01-30,REGULAR,RETAIL,97.0,56,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2025-01-30,REGULAR,FOOD,88.0,9,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,9,No bare hand contact with ready-to-eat foods or approved alternate method followed
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2025-01-30,REGULAR,FOOD,88.0,10,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2025-01-30,REGULAR,FOOD,88.0,18,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,18,Food-contact surfaces: cleaned and sanitized
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2025-01-30,REGULAR,FOOD,88.0,40,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2025-01-30,REGULAR,FOOD,88.0,45,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,45,"Utensil, equipment and linens: properly stored, dried, handled"
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2025-01-30,REGULAR,FOOD,88.0,48,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2025-01-30,REGULAR,FOOD,88.0,50,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2025-01-30,REGULAR,FOOD,88.0,56,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2025-01-30,FOLLOWUP,FOOD,93.0,10,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2025-01-30,FOLLOWUP,FOOD,93.0,40,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2025-01-30,FOLLOWUP,FOOD,93.0,45,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,45,"Utensil, equipment and linens: properly stored, dried, handled"
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2025-01-30,FOLLOWUP,FOOD,93.0,48,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2025-01-30,FOLLOWUP,FOOD,93.0,50,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
122810,CLAY WAYS MINI MART LLC,573 ELM TREE LANE,2025-01-30,FOLLOWUP,FOOD,93.0,56,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
122172,CLAYS MILL CARES DAYCARE & PRESCHOOL,3000 CLAYS MILL ROAD,2024-11-22,REGULAR,FOOD,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
30909,CLAYS MILL ELEMENTARY SCHOOL,2319 CLAYS MILL RD,2024-09-06,REGULAR,FOOD,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
30909,CLAYS MILL ELEMENTARY SCHOOL,2319 CLAYS MILL RD,2025-01-31,REGULAR,FOOD,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
30909,CLAYS MILL ELEMENTARY SCHOOL,2319 CLAYS MILL RD,2025-02-07,REGULAR,FOOD,99.0,51,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Water, Plumbing and Waste",51,Hot and cold water available; adequate pressure; plumbing maintained
117177,CLUB DEMONSTRATION SERVICES,1500 FITZGERALD CT,2024-12-19,REGULAR,FOOD,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
124390,CLUB HALO,367 W SHORT ST SUITE 200,2025-02-27,REGULAR,FOOD,100.0,,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,,,
123988,COACH SHALASH'S KITCHEN,1165 CENTRE PARKWAY,2025-06-11,FOLLOWUP,FOOD,96.0,46,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,46,"Single use/single service articles: properly stored, used"
123988,COACH SHALASH'S KITCHEN,1165 CENTRE PARKWAY,2025-06-11,FOLLOWUP,FOOD,96.0,49,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",49,"Ware washing facilities: installed, maintained, used, test strips"
123988,COACH SHALASH'S KITCHEN,1165 CENTRE PARKWAY,2025-06-11,FOLLOWUP,FOOD,96.0,50,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
123988,COACH SHALASH'S KITCHEN,1165 CENTRE PARKWAY,2025-06-11,FOLLOWUP,FOOD,96.0,56,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
123988,COACH SHALASH'S KITCHEN,1165 CENTRE PARKWAY,2025-06-11,REGULAR,FOOD,94.0,13,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Approved Source,13,"Food in good condition, safe, and unadulterated"
123988,COACH SHALASH'S KITCHEN,1165 CENTRE PARKWAY,2025-06-11,REGULAR,FOOD,94.0,45,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,45,"Utensil, equipment and linens: properly stored, dried, handled"
123988,COACH SHALASH'S KITCHEN,1165 CENTRE PARKWAY,2025-06-11,REGULAR,FOOD,94.0,46,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,46,"Single use/single service articles: properly stored, used"
123988,COACH SHALASH'S KITCHEN,1165 CENTRE PARKWAY,2025-06-11,REGULAR,FOOD,94.0,50,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
123988,COACH SHALASH'S KITCHEN,1165 CENTRE PARKWAY,2025-06-11,REGULAR,FOOD,94.0,56,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
82113,COCINA EL SABOR JAROCHO,1416 VILLAGE DR.,2024-10-21,FOLLOWUP,FOOD,96.0,48,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
82113,COCINA EL SABOR JAROCHO,1416 VILLAGE DR.,2024-10-21,FOLLOWUP,FOOD,96.0,56,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
82113,COCINA EL SABOR JAROCHO,1416 VILLAGE DR.,2024-10-21,FOLLOWUP,FOOD,96.0,57,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,57,Adequate ventilation and lighting
82113,COCINA EL SABOR JAROCHO,1416 VILLAGE DR.,2024-10-21,REGULAR,FOOD,91.0,6,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Good Hygienic Practices,6,"Proper eating, tasting, drinking, or tobacco use"
82113,COCINA EL SABOR JAROCHO,1416 VILLAGE DR.,2024-10-21,REGULAR,FOOD,91.0,21,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Time/Temperature Control for Safety,21,Proper cold holding temperatures
82113,COCINA EL SABOR JAROCHO,1416 VILLAGE DR.,2024-10-21,REGULAR,FOOD,91.0,48,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",48,"Food and nonfood-contact surfaces cleanable, properly designed, constructed, and used"
82113,COCINA EL SABOR JAROCHO,1416 VILLAGE DR.,2024-10-21,REGULAR,FOOD,91.0,56,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
82113,COCINA EL SABOR JAROCHO,1416 VILLAGE DR.,2024-10-21,REGULAR,FOOD,91.0,57,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,57,Adequate ventilation and lighting
82113,COCINA EL SABOR JAROCHO,1416 VILLAGE DR.,2025-05-19,REGULAR,FOOD,96.0,6,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Good Hygienic Practices,6,"Proper eating, tasting, drinking, or tobacco use"
82113,COCINA EL SABOR JAROCHO,1416 VILLAGE DR.,2025-05-19,REGULAR,FOOD,96.0,40,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
82113,COCINA EL SABOR JAROCHO,1416 VILLAGE DR.,2025-05-19,REGULAR,FOOD,96.0,56,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
82113,COCINA EL SABOR JAROCHO,1416 VILLAGE DR.,2025-05-19,FOLLOWUP,FOOD,98.0,40,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Prevention of Food Contamination,40,Personal cleanliness; hair restraints
82113,COCINA EL SABOR JAROCHO,1416 VILLAGE DR.,2025-05-19,FOLLOWUP,FOOD,98.0,56,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
66548,COCKTAILS BAR & GRILL,3090 TODDS RD #150,2024-08-27,REGULAR,FOOD,98.0,44,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Proper Use of Utensils,44,"In-use utensils, properly stored"
66548,COCKTAILS BAR & GRILL,3090 TODDS RD #150,2024-08-27,REGULAR,FOOD,98.0,56,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
66548,COCKTAILS BAR & GRILL,3090 TODDS RD #150,2025-02-10,REGULAR,FOOD,95.0,10,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Preventing Contamination by Hands,10,Adequate hand washing facilities supplied and accessible
66548,COCKTAILS BAR & GRILL,3090 TODDS RD #150,2025-02-10,REGULAR,FOOD,95.0,17,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Protection from Contamination,17,Food stored covered
66548,COCKTAILS BAR & GRILL,3090 TODDS RD #150,2025-02-10,REGULAR,FOOD,95.0,50,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,"Utensils, Equipment and Vending",50,Nonfood-contact surfaces clean
66548,COCKTAILS BAR & GRILL,3090 TODDS RD #150,2025-02-10,REGULAR,FOOD,95.0,56,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,56,"Physical facilities installed, maintained and clean"
66548,COCKTAILS BAR & GRILL,3090 TODDS RD #150,2025-02-10,REGULAR,FOOD,95.0,57,2025-10-06,15,1,Food-Retail_Inspections-06.2024-06.2025.pdf,Physical Facilities,57,Adequate ventilation and lighting
